id,exp,stratum,site,pre.unemp,pre.age,pre.male,pre.race,pre.marr,pre.educ,pre.empl,pre.activ,pre.illeg,pre.months,pre.hours,pre.earned,trt.months,trt.hours,trt.earned,out.months,out.hours,out.earned
615925,contr,afdc,4,7.5999999,40-49,0,black,sep/div/wid,no cred,not empl,unempl,0,0,0,0,0,0,0,0,0,0
615983,exper,afdc,10,7.7666659,40-49,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,9,1559.9998,5148,0,0,0
616212,contr,crim,24,12.733333,20-29,1,black,married,dipl,not empl,other,0,0,0,0,2,34.666656,69.333313,8,2158,10345.832
616267,contr,afdc,30,6.166666,50-59,0,white,sep/div/wid,dipl,empl,home,0,2,21.66662598,40.62496948,14,1715.9998,2925,6,953.33325,2168.8333
616296,contr,crim,6,8.5999994,20-29,0,black,nev married,no cred,not empl,unempl,0,0,0,0,5,779.99994,2223,4,693.33325,2253.332
616827,contr,drug,6,7.8333325,20-29,1,black,sep/div/wid,dipl,not empl,school,1624.997559,0,0,0,0,0,0,2,390,812.49976
616830,contr,drop,32,8.5333328,16-19,1,black,nev married,no cred,empl,home,649.9975586,5,72.22206116,330.4165039,0,0,0,,,
616856,exper,afdc,9,8.1999998,40-49,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,15,2426.6663,5813.165,,,
616982,contr,crim,42,11.099999,16-19,1,black,nev married,dipl,not empl,unempl,0,0,0,0,3,346.66663,866.66663,0,0,0
617046,contr,drop,12,8.3999996,16-19,0,black,nev married,no cred,not empl,home,0,0,0,0,0,0,0,,,
617101,exper,drop,24,9.833333,16-19,0,black,nev married,no cred,empl,other,0,2,21.66664124,39.72216797,11,1668.333,5481.6665,,,
617156,exper,crim,18,8.7999992,16-19,1,black,nev married,no cred,empl,other,0,5,75.29159546,213.0554199,12,2196.9998,6954.9971,7,1126.6665,3520.8323
617363,contr,afdc,6,7.4999995,30-39,0,black,sep/div/wid,no cred,empl,home,0,0,0,0,14,1700.8333,4723.3335,,,
617392,exper,drug,24,8.5999994,20-29,1,black,nev married,no cred,not empl,other,0,0,0,0,11,1733.3329,5247.667,,,
617415,exper,crim,20,11.533333,16-19,1,hispan,nev married,dipl,empl,,0,0,0,0,5,779.99994,1949.9998,6,390,1170
617703,exper,drop,24,10.033333,16-19,1,black,nev married,no cred,empl,school,0,3,30.33328247,120.2499695,8,1213.3331,3455.833,,,
617907,exper,crim,15,8.7333326,20-29,1,black,nev married,no cred,empl,,252.7776794,0,0,0,0,0,0,,,
617936,contr,drug,48,8.5999994,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,6,238.33322,2383.3333,,,
618155,exper,crim,6,7.7333331,20-29,1,white,nev married,no cred,empl,unempl,0,2,36.11105347,108.333313,17,2760.3333,11741.164,,,
618443,contr,drop,20,13.066667,16-19,1,black,nev married,no cred,empl,unempl,0,11,160.3330994,532.6362305,9,2290.1665,4745,0,0,0
618650,exper,drug,8,6.5999994,30-39,1,black,married,dipl,not empl,other,480.2766113,0,0,0,9,1473.333,4420,,,
618838,exper,crim,28,10.933333,20-29,1,black,married,dipl,empl,unempl,0,9,122.7774658,767.3583984,18,3119.999,12937.162,9,1755,8384.998
619280,exper,crim,42,9.6333332,16-19,0,white,nev married,dipl,not empl,unempl,0,4,23.11109924,57.77766418,15,2426.666,7604.9976,,,
619808,contr,drug,12,12.066667,30-39,1,hispan,sep/div/wid,dipl,empl,work,0,10,66.80545044,222.0830994,18,779.99976,21449.992,0,0,0
619824,contr,crim,25,9.2333326,16-19,1,black,nev married,no cred,not empl,home,36.11108398,0,0,0,0,0,0,,,
619879,contr,drug,16,13,20-29,1,black,nev married,dipl,not empl,,30.69441223,0,0,0,0,0,0,,,
619905,contr,afdc,12,9.3666668,40-49,0,black,nev married,no cred,not empl,home,0,0,0,0,5,779.99994,2925,,,
619918,contr,drug,8,13.166666,20-29,1,black,nev married,no cred,not empl,,433.3330078,0,0,0,0,0,0,4,151.6666,1137.5
619963,exper,afdc,18,9.6999998,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,13,1895.833,5878.166,,,
620127,contr,crim,35,11.066667,20-29,1,black,sep/div/wid,dipl,empl,home,0,1,14.44443989,52.72218323,3,346.66663,1300,1,260,758.33301
620321,contr,drop,16,11.933333,16-19,1,black,nev married,no cred,empl,home,205.8332214,4,36.11105347,73.12495422,8,1213.3331,2600,,,
620538,exper,crim,42,11.266666,20-29,1,black,nev married,dipl,empl,unempl,0,7,101.1108704,336.1940918,,,,,,
620567,contr,crim,6,6.8666663,30-39,1,hispan,sep/div/wid,no cred,not empl,unempl,0,0,0,0,,,,,,
620693,exper,afdc,12,7.7666659,30-39,0,white,nev married,no cred,not empl,home,0,0,0,0,17,2686.666,7020,0,0,0
621304,contr,crim,27,10.433333,20-29,1,white,married,no cred,not empl,other,0,1,17.87498474,19.68054199,5,1334.6666,1473.3333,,,
621317,contr,crim,45,11.2,20-29,1,black,married,dipl,not empl,unempl,0,5,24.37496948,121.8749084,,,,,,
621634,exper,crim,16,8.6333332,20-29,1,black,nev married,no cred,not empl,other,0,0,0,0,,,,,,
621786,exper,crim,4,7.0999999,20-29,1,black,nev married,no cred,not empl,other,704.1662598,0,0,0,,,,,,
621799,exper,drop,24,9.833333,16-19,1,black,nev married,no cred,empl,home,0,6,69.51374817,218.4720001,17,2578.3333,8753.3311,,,
621825,contr,drop,6,7.4333329,16-19,1,black,nev married,no cred,empl,unempl,0,6,86.66647339,212.3331604,3,346.66663,1213.333,,,
621870,exper,crim,18,11.099999,40-49,1,hispan,sep/div/wid,dipl,not empl,unempl,0,0,0,0,18,3061.4995,12607.83,,,
622099,exper,afdc,30,10.099999,20-29,0,black,sep/div/wid,no cred,empl,,0,2,19.86109924,46.94441223,16,2686.6658,8484.6621,9,1559.9998,6239.9971
622248,contr,crim,42,10.566667,20-29,1,black,sep/div/wid,dipl,not empl,other,0,0,0,0,5,0,1462.5,,,
622345,contr,crim,14,10.933333,20-29,1,black,nev married,no cred,empl,work,0,6,29.79164124,99.3053894,,,,,,
622426,contr,crim,10,8.6999998,20-29,1,black,nev married,no cred,not empl,unempl,0,0,0,0,0,0,0,,,
622879,contr,crim,45,11.2,20-29,1,black,sep/div/wid,dipl,not empl,unempl,306.9438477,0,0,0,9,1105,7366.665,,,
622992,exper,afdc,4,7.5999999,50-59,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,16,2686.666,6911.6675,0,0,0
623098,contr,crim,10,7.4666667,20-29,1,black,nev married,no cred,not empl,other,0,0,0,0,3,433.33328,1061.6666,0,0,0
623179,exper,afdc,42,10.299999,30-39,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,14,2231.6663,6493.4995,,,
623535,exper,drop,30,9.7333326,16-19,1,hispan,nev married,no cred,empl,other,0,3,36.11103821,94.79164124,11,1516.6664,5384.166,,,
623674,contr,crim,28,11.099999,20-29,1,white,sep/div/wid,dipl,not empl,unempl,0,0,0,0,,,,,,
623713,contr,crim,15,8.1999998,20-29,1,hispan,nev married,dipl,not empl,other,0,0,0,0,12,2190.4998,5633.332,,,
624712,exper,drop,12,8.166666,16-19,1,hispan,nev married,no cred,empl,other,0,0,0,0,8,1104.9998,2990,,,
625290,contr,crim,16,8.666666,20-29,1,black,nev married,dipl,empl,unempl,0,2,15.16664982,64.63882446,5,936,2066.9998,9,1559.9998,8892
625643,contr,crim,42,10.566667,16-19,1,black,nev married,dipl,empl,school,0,1,28.88885498,86.66664124,1,173.33331,758.33301,,,
625737,exper,afdc,4,8.6999998,20-29,0,black,sep/div/wid,no cred,empl,home,0,7,101.1108704,50.55543518,16,2686.666,7236.6655,9,1625,11056.497
625779,exper,crim,6,7.5666661,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,18,2859.9995,10789.996,9,1144,8666.6641
626118,contr,drop,12,7.7333331,16-19,1,black,nev married,no cred,not empl,other,0,0,0,0,,,,,,
626231,exper,crim,16,11.533333,20-29,1,black,nev married,dipl,empl,,0,10,144.4440918,433.3330078,,,,,,
626587,exper,crim,10,8.7333326,30-39,1,black,married,no cred,empl,,0,0,0,0,9,1559.9998,5850,,,
626749,exper,crim,14,10.433333,20-29,1,black,married,dipl,empl,unempl,0,7,90.27755737,250.9719849,18,3102.6665,12666.331,,,
627191,contr,drug,24,11.299999,20-29,1,white,married,dipl,empl,unempl,0,1,17.33332825,67.16664124,6,953.33325,2836.1658,0,0,0
627609,contr,crim,45,10.433333,20-29,1,black,nev married,no cred,not empl,unempl,16.24998474,0,0,0,0,0,0,,,
627670,contr,afdc,6,7.2666664,20-29,0,black,sep/div/wid,dipl,not empl,unempl,0,0,0,0,0,0,0,0,0,0
627874,contr,crim,21,11.266666,20-29,1,hispan,nev married,no cred,not empl,unempl,0,0,0,0,,,,,,
628093,exper,drop,15,7.7333331,16-19,1,black,nev married,no cred,empl,unempl,0,4,57.77766418,129.9999695,15,2339.9995,9671.998,,,
628530,exper,afdc,4,6.9333329,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,15,2513.3328,6855.3325,,,
628572,contr,drug,6,7.0999999,30-39,1,black,nev married,no cred,empl,unempl,0,0,0,0,0,0,0,0,0,0
628776,exper,crim,6,5.2499995,20-29,1,black,nev married,no cred,not empl,unempl,0,0,0,0,9,1473.333,3609.6667,,,
628909,contr,afdc,36,9.3666668,20-29,0,black,sep/div/wid,no cred,empl,unempl,0,0,0,0,,,,,,
628912,contr,drop,16,14.033333,16-19,1,white,nev married,no cred,not empl,,0,0,0,0,2,346.66666,1408.333,,,
629050,exper,crim,14,9.0666666,20-29,1,black,sep/div/wid,dipl,empl,work,0,1,10.8333292,54.16664124,8,1072.4999,4040.832,,,
629209,exper,afdc,30,9.6999998,20-29,0,black,nev married,no cred,not empl,unempl,0,0,0,0,11,1668.333,5005,,,
629364,contr,afdc,30,9.3666668,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,3,780,6747,,,
629377,contr,drop,24,10.033333,16-19,1,black,nev married,no cred,not empl,home,1516.665283,0,0,0,,,,,,
629474,contr,afdc,6,7.2666664,20-29,0,black,nev married,no cred,not empl,school,0,0,0,0,2,173.33331,433.33331,,,
629830,contr,drop,18,8.1999998,16-19,1,black,nev married,no cred,empl,unempl,0,0,0,0,0,0,0,,,
629940,contr,crim,14,10.433333,20-29,1,black,nev married,dipl,not empl,unempl,0,0,0,0,5,671.66663,1798.3333,,,
630214,exper,crim,20,13,20-29,1,black,nev married,no cred,empl,school,288.8886719,3,25.99996948,64.99996948,9,1473.3333,4051.6667,0,0,0
630230,exper,drug,16,,,1,,nev married,dipl,,home,,,,,7,1126.6665,2450.5,2,259.99997,656.5
631006,exper,crim,12,8.1999998,20-29,1,black,nev married,no cred,not empl,other,902.7763672,0,0,0,4,606.66663,1592.5,,,
631051,contr,afdc,24,9.6999998,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,15,2469.9993,5654.9985,,,
631077,exper,crim,40,8.5,20-29,1,white,married,no cred,empl,other,58.49995422,0,0,0,6,1083.3333,2400.666,8,1137.4999,4549.999
631307,contr,afdc,12,10,40-49,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,1,43.333328,173.33333,3,195,780
631352,exper,drop,18,8.4333334,16-19,1,black,sep/div/wid,no cred,not empl,unempl,0,0,0,0,8,1299.9998,3412.5,,,
631802,contr,drop,24,9.6999998,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,18,1635.833,6272.4995,,,
631844,exper,drug,16,9,30-39,1,black,married,no cred,not empl,,3899.999512,12,77.99995422,649.9995117,12,2079.9995,6759.9961,5,779.99994,3529.4985
631912,contr,crim,16,13.933333,20-29,1,black,nev married,no cred,not empl,other,252.7776794,0,0,0,0,0,0,2,97.5,422.5
632225,exper,drug,20,12.733333,20-29,1,black,nev married,no cred,empl,school,0,4,57.77766418,158.8888092,18,3119.9993,9108.665,3,519.99994,2131.9995
632238,exper,drop,48,8.166666,16-19,1,black,nev married,no cred,not empl,other,0,1,0.722221971,4.333332062,0,0,0,,,
632364,contr,crim,21,11.266666,20-29,1,hispan,nev married,no cred,empl,unempl,281.6665039,10,112.6665802,403.7207031,14,2062.666,10382.665,9,1559.9998,11115
632432,exper,drop,12,8.3999996,16-19,1,hispan,nev married,no cred,empl,other,0,1,14.44443989,34.30551147,11,2101.6665,7496.665,,,
632542,exper,afdc,20,6.0999999,30-39,0,white,sep/div/wid,no cred,empl,work,0,3,21.66662598,34.66662598,18,2764.6665,6575.833,9,974.99982,3314.9995
632555,exper,crim,8,13.933333,20-29,1,black,nev married,dipl,empl,unempl,0,0,0,0,5,1083.333,6629.999,0,0,0
632584,contr,afdc,12,8.3666658,30-39,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,,,,,,
632607,contr,afdc,12,9.6999998,40-49,0,black,sep/div/wid,no cred,not empl,school,0,0,0,0,0,0,0,,,
632694,contr,crim,12,7.5999999,20-29,1,hispan,nev married,dipl,not empl,other,0,0,0,0,0,0,0,0,0,0
633156,contr,crim,18,8.4333334,30-39,1,hispan,married,no cred,empl,unempl,0,0,0,0,,,,9,1559.9998,6824.9971
633169,exper,afdc,24,9.833333,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,9,1289.1665,3672.4998,,,
633279,exper,afdc,12,9.6999998,30-39,0,black,sep/div/wid,dipl,not empl,unempl,0,0,0,0,15,1982.4998,6190.167,,,
633350,exper,afdc,30,9.833333,20-29,0,black,nev married,dipl,not empl,home,0,0,0,0,13,1895.833,6207.5,,,
633363,contr,crim,18,11.333333,20-29,0,black,nev married,dipl,empl,unempl,0,5,58.49993896,125.1248474,,,,,,
633389,contr,afdc,15,8.7999992,40-49,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,,,
633444,contr,drop,16,11.533333,16-19,1,black,nev married,no cred,empl,other,0,4,36.83326721,86.12495422,11,1819.9995,4160,9,1473.3331,4554.333
633635,contr,afdc,12,8.3666658,30-39,0,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
633651,contr,drop,15,8.5999994,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
633664,exper,afdc,30,9.5333328,20-29,0,black,sep/div/wid,dipl,empl,other,0,5,72.22206116,70.41662598,9,1364.9998,3705.0002,,,
633952,exper,drop,18,8.166666,16-19,1,hispan,nev married,no cred,empl,unempl,0,1,14.44443989,3.611107826,9,1473.333,4235.833,7,1039.9999,5979.999
633981,exper,afdc,12,9.8999996,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,18,2654.1665,8959.166,9,1364.9998,5850
634236,exper,afdc,18,9.5333328,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,18,2675.8325,9099.999,,,
634252,contr,afdc,30,9.833333,20-29,0,black,nev married,no cred,empl,home,0,0,0,0,,,,,,
634265,exper,crim,27,11.333333,30-39,1,black,nev married,no cred,not empl,unempl,0,0,0,0,0,0,0,0,0,0
634320,contr,afdc,3,6.833333,20-29,0,black,nev married,no cred,empl,home,0,1,14.44443989,49.83331299,0,0,0,,,
634362,contr,afdc,12,9.833333,40-49,0,white,sep/div/wid,no cred,not empl,unempl,0,1,3.611107826,27.08331299,0,0,0,,,
634579,exper,drop,20,11.533333,16-19,1,white,nev married,no cred,empl,,0,0,0,0,9,1364.9998,3691.9998,,,
634896,exper,crim,10,8.7333326,20-29,1,black,nev married,dipl,not empl,,649.9980469,0,0,0,6,806,2344.3333,,,
634948,contr,afdc,6,7.2666664,30-39,0,black,nev married,no cred,empl,home,0,7,91.18037415,216.6665802,7,1040,2814.4995,0,0,0
635125,exper,afdc,2,7.0999994,30-39,0,black,sep/div/wid,dipl,empl,home,0,1,14.44443989,43.33331299,16,2513.3328,7765.333,8,1299.9999,10562.498
635293,contr,drop,36,10.033333,16-19,1,black,nev married,no cred,not empl,school,252.7776794,0,0,0,,,,,,
635617,exper,crim,28,11.099999,20-29,1,black,nev married,no cred,empl,other,0,0,0,0,5,779.99988,1949.9999,0,0,0
635662,exper,crim,35,11.266666,20-29,1,black,married,no cred,not empl,other,180.5553741,0,0,0,0,0,0,0,0,0
635727,exper,afdc,30,10.099999,40-49,0,black,sep/div/wid,dipl,not empl,,0,0,0,0,7,1213.3333,3579.333,2,346.66663,1516.666
635756,contr,drop,18,8.2333326,16-19,1,black,nev married,no cred,empl,unempl,0,3,108.3331909,292.4997559,12,1993.3328,10215.83,,,
635808,contr,afdc,9,8.5333328,40-49,0,black,sep/div/wid,dipl,not empl,home,0,0,0,0,0,0,0,0,0,0
635992,exper,crim,6,6.5999999,20-29,1,black,sep/div/wid,no cred,empl,unempl,0,1,14.44443989,43.33331299,4,519.99994,1352,,,
636153,exper,afdc,12,9.7333326,30-39,0,black,sep/div/wid,no cred,not empl,other,0,0,0,0,18,2654.1665,8883.332,,,
636425,exper,crim,12,12.733333,20-29,1,black,nev married,no cred,empl,unempl,0,0,0,0,14,1928.3328,7063.3335,0,0,0
636519,contr,crim,42,11.266666,20-29,1,black,nev married,no cred,not empl,other,0,2,4.333332062,10.83333206,,,,0,0,0
636739,exper,crim,8,,,1,,sep/div/wid,,,unempl,,,,,18,2415.833,8070.8335,,,
636755,exper,crim,20,14.4,16-19,1,black,nev married,no cred,not empl,other,0,0,0,0,7,1126.6665,3042,2,259.99997,1234.9995
636768,contr,crim,9,8.4333334,30-39,1,hispan,sep/div/wid,no cred,not empl,unempl,0,0,0,0,0,0,0,0,0,0
636797,contr,afdc,36,10.033333,30-39,0,black,nev married,no cred,not empl,other,0,0,0,0,5,606.66656,1733.3331,,,
636807,contr,crim,12,7.8999996,20-29,0,black,nev married,no cred,not empl,unempl,16.24998474,0,0,0,0,0,0,0,0,0
636933,contr,crim,15,8.6333332,30-39,1,black,sep/div/wid,no cred,empl,other,0,6,86.66647339,216.6664124,5,277.33325,693.33325,,,
637628,contr,afdc,30,10.666666,30-39,0,black,nev married,no cred,not empl,unempl,0,0,0,0,0,0,0,,,
637644,contr,drug,32,9,20-29,0,black,nev married,no cred,not empl,other,0,0,0,0,0,0,0,0,0,0
637699,exper,crim,12,7.5999999,20-29,0,black,nev married,dipl,empl,school,0,1,7.222219467,19.86109924,7,1126.6665,3380,,,
637754,exper,crim,8,13,20-29,1,black,nev married,no cred,empl,home,86.66662598,0,0,0,9,1559.9998,3822.0002,,,
637767,exper,crim,12,8.4333334,20-29,1,black,nev married,no cred,not empl,other,0,0,0,0,9,1386.6664,3791.667,0,0,0
637783,exper,crim,15,8.1999998,50-59,1,white,nev married,no cred,not empl,unempl,0,0,0,0,,,,,,
638148,contr,drug,6,7.0999999,30-39,0,black,married,dipl,not empl,unempl,0,0,0,0,13,1793.9996,6701.4976,,,
638436,exper,drug,12,12.733333,20-29,1,black,sep/div/wid,no cred,empl,home,1769.440674,5,91.1803894,319.7634277,7,1386.6666,4679.9985,0,0,0
638452,contr,crim,8,12.733333,20-29,1,black,nev married,dipl,empl,unempl,0,5,86.66647339,426.1103516,0,0,0,0,0,0
638559,contr,drop,6,8.2333326,20-29,1,black,nev married,no cred,empl,home,0,2,25.99996948,32.49996948,9,147.33331,478.83316,,,
638850,contr,afdc,12,9.6999998,30-39,0,hispan,nev married,no cred,not empl,home,0,0,0,0,17,2859.999,8359,,,
639244,contr,crim,42,11.2,20-29,0,black,nev married,dipl,empl,home,0,0,0,0,0,0,0,,,
639448,contr,crim,6,6.8666663,20-29,1,black,nev married,no cred,not empl,unempl,0,0,0,0,16,2703.9993,8878.998,,,
639451,contr,drop,15,8.1999998,16-19,1,black,nev married,no cred,not empl,unempl,0,0,0,0,,,,,,
639736,contr,afdc,36,10.766666,30-39,0,hispan,nev married,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
640123,contr,crim,45,11.2,20-29,1,black,married,dipl,empl,unempl,0,0,0,0,,,,,,
640408,contr,crim,40,8.5999994,20-29,1,black,married,no cred,not empl,unempl,0,0,0,0,0,0,0,,,
640482,contr,drop,30,10.033333,16-19,1,hispan,nev married,no cred,empl,unempl,0,2,21.66662598,46.04162598,3,519.99994,1265.3333,,,
640725,exper,crim,40,8.4666662,30-39,0,black,sep/div/wid,no cred,empl,home,0,4,36.11103821,90.99996948,,,,,,
641041,exper,crim,18,8.2333326,16-19,1,white,nev married,no cred,empl,other,0,6,95.33325195,264.1523438,0,0,0,,,
641054,exper,drop,8,11.266666,20-29,1,white,married,no cred,empl,unempl,0,4,59.58322144,207.9998169,9,1559.9998,3627,,,
641229,exper,crim,24,8.4666662,30-39,1,black,nev married,no cred,not empl,other,0,0,0,0,4,519.99994,695.49994,0,0,0
641410,exper,afdc,24,9.6999998,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,13,1819.9996,5438.3335,,,
641504,contr,drop,15,8.2333326,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,,,,,,
642163,exper,drop,30,10.033333,16-19,1,black,nev married,no cred,not empl,,43328.98438,0,0,0,14,2587,5217.333,,,
642202,contr,crim,27,11.066667,20-29,1,hispan,sep/div/wid,dipl,empl,unempl,9.027774811,4,57.77766418,144.4443359,3,78,433.33331,0,0,0
642354,contr,drop,48,8.4666662,16-19,1,black,nev married,no cred,empl,unempl,0,5,68.61096191,158.8888092,9,1481.9998,6590.9971,,,
642503,contr,afdc,20,10.4,30-39,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,3,650,2209.9995,2,277.33331,901.33331
642600,contr,crim,16,8.6333332,30-39,1,black,nev married,no cred,not empl,other,866.6643066,0,0,0,0,0,0,9,1768,6445.8306
642626,exper,drop,20,10.8,16-19,1,black,nev married,no cred,not empl,home,0,0,0,0,5,606.66663,1365,,,
643049,contr,drop,18,7.4999995,16-19,1,hispan,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,,,
643104,contr,afdc,36,9.833333,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,,,,,,
643191,contr,afdc,24,10.033333,40-49,0,black,sep/div/wid,no cred,not empl,home,0,0,0,0,0,0,0,0,0,0
643269,exper,drop,24,10.033333,16-19,1,hispan,nev married,no cred,empl,home,0,8,115.5553284,346.6660156,6,866.66663,2058.3333,9,1289.1665,3683.333
643298,exper,drug,8,14.4,20-29,1,black,nev married,dipl,not empl,home,433.3330078,0,0,0,12,1993.3329,5598.6665,9,346.6665,5200
643942,contr,afdc,12,10,20-29,0,black,nev married,dipl,not empl,home,0,0,0,0,0,0,0,0,0,0
643997,exper,drug,40,9,20-29,0,black,nev married,no cred,empl,,0,2,18.95831299,14.62499428,16,2773.3325,8649.3311,0,0,0
644006,exper,drug,10,7.0999999,20-29,1,black,nev married,no cred,empl,unempl,0,4,50.55545044,189.5831604,2,173.33331,520,,,
644242,contr,crim,9,7.8999996,20-29,1,hispan,sep/div/wid,no cred,not empl,school,0,0,0,0,3,519.99994,1222,,,
644284,exper,crim,14,11.266666,20-29,1,white,nev married,dipl,empl,unempl,0,0,0,0,8,1614.1666,4755.8325,9,1538.3333,5308.333
644307,contr,afdc,18,9.5333328,30-39,0,black,nev married,dipl,not empl,unempl,0,0,0,0,,,,,,
644462,exper,crim,28,11.2,20-29,0,black,nev married,no cred,not empl,unempl,0,0,0,0,2,259.99997,682.5,0,0,0
644828,contr,drop,24,12.166666,16-19,0,black,sep/div/wid,no cred,empl,unempl,0,3,4.333328247,162.4999695,15,2493.833,17961.66,,,
644873,contr,drop,12,8.3999996,16-19,1,black,nev married,no cred,not empl,other,0,0,0,0,4,476.66663,1755,,,
644925,exper,afdc,4,7.2666664,20-29,0,black,nev married,no cred,not empl,home,0,0,0,0,12,2079.9995,5953.9995,0,0,0
645254,exper,afdc,24,10.033333,40-49,0,black,sep/div/wid,no cred,empl,home,0,2,10.8333292,24.37496948,12,1744.1664,5232.5005,,,
645704,contr,drop,24,11.933333,16-19,1,black,nev married,no cred,not empl,work,0,2,11.55555153,26.72218323,2,208,572,,,
645791,exper,drug,8,11.533333,30-39,0,black,sep/div/wid,no cred,empl,,0,3,36.11103821,87.56936646,12,2643.3333,7204.1655,1,86.666656,270.83325
645885,contr,drop,8,,,1,,nev married,,,unempl,,,,,13,2014.9995,5187,,,
646088,exper,drop,30,9.833333,16-19,1,black,nev married,no cred,empl,unempl,0,6,82.15260315,230.2080841,,,,,,
646402,contr,crim,12,7.6333327,30-39,1,black,sep/div/wid,no cred,not empl,unempl,0,0,0,0,4,606.66663,2654.1655,1,86.666656,379.1665
